Cycle,Training samples,sample,Method,True vectors,Predicted vectors,Vector count error,Engineering score,Line geometry score,Total length score,Junction angle score,Vector count score,True junctions,Predicted junctions,tp,fp,fn,tn,sample_precision,sample_recall,sample_f1,sample_accuracy,sample_iou
very_large,20000,87,CNN-refined Hough vectors from distance-to-stroke,5,1,4,0.13033540372670807,0.14857142857142858,0.21739130434782605,0.0,0.19999999999999996,2,0,11,55,755,15563,0.1666666666641414,0.014360313315908146,0.026442307546175804,0.9505615234374419,0.013398294762468455
very_large,20000,88,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,383,16001,0.0,0.0,0.0,0.9766235351561904,0.0
very_large,20000,89,CNN-refined Hough vectors from distance-to-stroke,4,1,3,0.3782679567642957,0.15324074074074076,0.17154811715481166,1.0,0.25,0,0,10,32,695,15647,0.23809523808956917,0.014184397163100448,0.026773761607321745,0.9556274414061916,0.013568521031189188
very_large,20000,90,CNN-refined Hough vectors from distance-to-stroke,5,1,4,0.32833815028901736,0.049999999999999996,0.17919075144508667,1.0,0.19999999999999996,0,0,16,16,441,15911,0.49999999998437505,0.03501094091896059,0.0654396726790537,0.9721069335936906,0.03382663847772975
very_large,20000,91,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,105,16279,0.0,0.0,0.0,0.9935913085936894,0.0
very_large,20000,92,CNN-refined Hough vectors from distance-to-stroke,2,2,0,0.7355965909090909,0.54375,0.7045454545454546,1.0,1.0,0,0,58,37,278,16011,0.6105263157830471,0.1726190476185339,0.2691415309775895,0.9807739257811902,0.15549597855186195
very_large,20000,93,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,202,16182,0.0,0.0,0.0,0.9876708984374397,0.0
very_large,20000,94,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,107,16277,0.0,0.0,0.0,0.9934692382811894,0.0
very_large,20000,95,CNN-refined Hough vectors from distance-to-stroke,4,1,3,0.4526873767258383,0.2528490028490029,0.3195266272189349,1.0,0.25,0,0,52,3,237,16092,0.9454545454373554,0.17993079584712826,0.3023255811249493,0.9853515624999398,0.17808219178021206
very_large,20000,96,CNN-refined Hough vectors from distance-to-stroke,1,1,0,0.9298177570093458,0.8481931464174455,0.9906542056074766,1.0,1.0,0,0,80,27,246,16031,0.7476635513948816,0.2453987730053822,0.36951501117354085,0.9833374023436899,0.22662889518349397
very_large,20000,97,CNN-refined Hough vectors from distance-to-stroke,2,1,1,0.6991418965990417,0.5965529495380242,0.6534653465346535,1.0,0.5,0,0,67,0,253,16064,0.9999999999850746,0.20937499999934572,0.3462532296860632,0.9845581054686898,0.20937499999934572
very_large,20000,98,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,48,16336,0.0,0.0,0.0,0.9970703124999392,0.0
very_large,20000,99,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,14,16370,0.0,0.0,0.0,0.9991455078124389,0.0
very_large,20000,100,CNN-refined Hough vectors from distance-to-stroke,5,1,4,0.34545394736842105,0.0975,0.1578947368421053,1.0,0.19999999999999996,0,0,0,31,395,15958,0.0,0.0,0.0,0.9739990234374405,0.0
very_large,20000,101,CNN-refined Hough vectors from distance-to-stroke,4,2,2,0.4861632171736619,0.39215408805031443,0.6734693877551021,0.5,0.5,2,1,68,65,130,16121,0.5112781954848776,0.3434343434326089,0.4108761324473125,0.9880981445311897,0.2585551330788648
very_large,20000,102,CNN-refined Hough vectors from distance-to-stroke,1,1,0,0.5862982456140351,0.26,0.5964912280701755,1.0,1.0,0,0,9,26,171,16178,0.2571428571355102,0.049999999999722225,0.08372092995919957,0.9879760742186897,0.043689320388137436
very_large,20000,103,CNN-refined Hough vectors from distance-to-stroke,5,3,2,0.449740556136344,0.47748040950455,0.8743718592964824,0.0,0.6,2,0,119,58,372,15835,0.6723163841769926,0.24236252545775486,0.356287424759112,0.9737548828124405,0.21675774134751047
very_large,20000,104,CNN-refined Hough vectors from distance-to-stroke,1,1,0,0.8245,0.61,1.0,1.0,1.0,0,0,53,11,145,16175,0.8281249999870605,0.26767676767541576,0.404580152299458,0.9904785156249395,0.25358851674519817
very_large,20000,105,CNN-refined Hough vectors from distance-to-stroke,5,3,2,0.44785714285714284,0.4333333333333333,0.9642857142857143,0.0,0.6,0,1,102,116,409,15757,0.4678899082547345,0.19960861056712406,0.2798353905265044,0.9679565429686909,0.16267942583706113
very_large,20000,106,CNN-refined Hough vectors from distance-to-stroke,3,1,2,0.505469696969697,0.13,0.8181818181818181,1.0,0.33333333333333337,0,0,39,34,199,16112,0.5342465753351473,0.1638655462177989,0.2508038581600273,0.9857788085936898,0.14338235294064933
very_large,20000,107,CNN-refined Hough vectors from distance-to-stroke,3,2,1,0.7022034353193773,0.6043478260869566,0.5679012345679013,1.0,0.6666666666666667,0,0,76,18,386,15904,0.8085106382892712,0.16450216450180843,0.2733812946820817,0.9753417968749405,0.15833333333300348
very_large,20000,108,CNN-refined Hough vectors from distance-to-stroke,2,1,1,0.4183646616541353,0.6214285714285713,0.443609022556391,0.0,0.5,1,0,60,0,330,15994,0.9999999999833334,0.15384615384575936,0.26666666643437037,0.9798583984374402,0.15384615384575936
very_large,20000,109,CNN-refined Hough vectors from distance-to-stroke,3,2,1,0.718556990235106,0.5334103410341035,0.8092783505154639,1.0,0.6666666666666667,0,0,130,29,347,15878,0.8176100628879396,0.2725366876304559,0.40880503107025534,0.9770507812499404,0.2569169960469231
very_large,20000,110,CNN-refined Hough vectors from distance-to-stroke,4,2,2,0.32824229751042017,0.3787457912457912,0.5390334572490707,0.0,0.5,1,0,113,34,410,15827,0.768707482987968,0.21606118546803812,0.33731343249228335,0.9729003906249406,0.20287253141794817
very_large,20000,111,CNN-refined Hough vectors from distance-to-stroke,2,2,0,0.4073529411764706,0.0,0.2867647058823529,1.0,1.0,0,0,16,15,254,16099,0.5161290322414152,0.059259259259039784,0.10631229217333144,0.9835815429686899,0.056140350876996
very_large,20000,112,CNN-refined Hough vectors from distance-to-stroke,5,2,3,0.490317811555257,0.20643162393162393,0.537117903930131,1.0,0.4,0,0,103,22,233,16026,0.823999999993408,0.3065476190467067,0.4468546633772097,0.9844360351561899,0.2877094972059003
very_large,20000,113,CNN-refined Hough vectors from distance-to-stroke,4,1,3,0.38995268361581925,0.1525,0.23163841807909602,1.0,0.25,0,0,31,11,484,15858,0.7380952380776644,0.060194174757164674,0.11131059231976896,0.9697875976561908,0.05893536121661799
very_large,20000,114,CNN-refined Hough vectors from distance-to-stroke,4,2,2,0.35805596922313226,0.4201525054466231,0.5949367088607596,0.0,0.5,1,0,48,48,225,16063,0.49999999999479167,0.1758241758235318,0.2601626012396501,0.9833374023436899,0.149532710279908
very_large,20000,115,CNN-refined Hough vectors from distance-to-stroke,4,3,1,0.21986124401913876,0.09676767676767675,0.506578947368421,0.0,0.75,0,3,21,36,358,15969,0.36842105262511543,0.0554089709761071,0.09633027500163076,0.9759521484374404,0.05060240963843229
very_large,20000,116,CNN-refined Hough vectors from distance-to-stroke,4,5,1,0.5422130354287639,0.6456427015250545,0.8583690987124464,0.0,0.8,0,1,121,88,307,15868,0.5789473684182825,0.28271028037317125,0.3799058080351432,0.9758911132811904,0.2344961240305533
very_large,20000,117,CNN-refined Hough vectors from distance-to-stroke,2,2,0,0.9154029629823688,0.8210768791898445,0.9795918367346939,1.0,1.0,0,0,125,69,309,15881,0.6443298969038952,0.2880184331790599,0.3980891715462798,0.9769287109374404,0.24850894632157355
very_large,20000,118,CNN-refined Hough vectors from distance-to-stroke,4,2,2,0.32112844036697247,0.26,0.7706422018348624,0.0,0.5,4,0,123,47,331,15883,0.7235294117604498,0.27092511013156184,0.39423076883307656,0.9769287109374404,0.2455089820354381
very_large,20000,119,CNN-refined Hough vectors from distance-to-stroke,5,1,4,0.40952727272727274,0.10400000000000001,0.4636363636363636,1.0,0.19999999999999996,0,0,90,13,517,15764,0.8737864077585069,0.14827018121886612,0.25352112651179926,0.9676513671874409,0.1451612903223465
very_large,20000,120,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,364,16020,0.0,0.0,0.0,0.9777832031249403,0.0
very_large,20000,121,CNN-refined Hough vectors from distance-to-stroke,1,1,0,0.6776666666666666,0.3133333333333333,0.9333333333333333,1.0,1.0,0,0,6,25,23,16330,0.1935483870905307,0.20689655171700358,0.19999999949388889,0.9970703124999392,0.1111111111090535
very_large,20000,122,CNN-refined Hough vectors from distance-to-stroke,5,3,2,0.348678384722074,0.3437728937728937,0.6699029126213591,0.0,0.6,1,2,13,126,575,15670,0.09352517985544227,0.022108843537377368,0.03576341096985029,0.9572143554686916,0.018207282913139767
very_large,20000,123,CNN-refined Hough vectors from distance-to-stroke,4,2,2,0.3435193331443332,0.4367769692769693,0.48484848484848486,0.0,0.5,2,0,42,72,431,15839,0.3684210526283472,0.08879492600404061,0.14310051075978397,0.9692993164061908,0.07706422018334484
very_large,20000,124,CNN-refined Hough vectors from distance-to-stroke,5,4,1,0.4666093632958802,0.43133333333333335,0.9625468164794008,0.0,0.8,0,1,199,71,457,15657,0.7370370370343073,0.30335365853612295,0.42980561513670823,0.9677734374999409,0.273727647867574
very_large,20000,125,CNN-refined Hough vectors from distance-to-stroke,1,1,0,0.7701521739130435,0.5085507246376811,0.9565217391304348,1.0,1.0,0,0,22,23,25,16314,0.48888888887802473,0.4680851063730195,0.47826086905505677,0.9970703124999392,0.3142857142812245
very_large,20000,126,CNN-refined Hough vectors from distance-to-stroke,2,2,0,0.5457267759562842,0.6108743169398907,0.8541666666666666,0.0,1.0,0,1,45,100,206,16033,0.3103448275840666,0.17928286852518216,0.22727272680740487,0.98132324218744,0.12820512820476296
very_large,20000,127,CNN-refined Hough vectors from distance-to-stroke,3,4,1,0.8091841938549256,0.6776964769647695,0.8961038961038961,1.0,0.75,1,1,84,72,264,15964,0.5384615384580869,0.24137931034413398,0.333333332904573,0.9794921874999402,0.1999999999995238
very_large,20000,128,CNN-refined Hough vectors from distance-to-stroke,1,1,0,0.8245,0.61,1.0,1.0,1.0,0,0,34,0,70,16280,0.9999999999705883,0.32692307691993344,0.49275362280991386,0.9957275390624392,0.32692307691993344
very_large,20000,129,CNN-refined Hough vectors from distance-to-stroke,5,3,2,0.5634493035360955,0.3335635080645161,0.516728624535316,1.0,0.6,0,0,37,105,597,15645,0.2605633802798552,0.058359621451012055,0.09536082444301335,0.9571533203124416,0.05006765899857907
very_large,20000,130,CNN-refined Hough vectors from distance-to-stroke,1,1,0,1.0,1.0,1.0,1.0,1.0,0,0,0,98,296,15990,0.0,0.0,0.0,0.9759521484374404,0.0
very_large,20000,131,CNN-refined Hough vectors from distance-to-stroke,4,1,3,0.3605413978494624,0.07631421744324969,0.256,1.0,0.25,0,0,5,28,360,15991,0.15151515151056016,0.013698630136948772,0.025125627988497767,0.9763183593749404,0.012722646310400198
very_large,20000,132,CNN-refined Hough vectors from distance-to-stroke,2,2,0,0.7207380952380952,0.39,0.9761904761904762,1.0,1.0,0,0,25,59,153,16147,0.2976190476155045,0.14044943820145817,0.1908396942193928,0.9870605468749397,0.10548523206706546
very_large,20000,133,CNN-refined Hough vectors from distance-to-stroke,5,3,2,0.3973042828037627,0.3766837169650469,0.8389830508474576,0.0,0.6,0,1,79,106,382,15817,0.4270270270247188,0.17136659435971505,0.244582042934165,0.9702148437499407,0.13932980599622694
very_large,20000,134,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,638,15746,0.0,0.0,0.0,0.9610595703124413,0.0
very_large,20000,135,CNN-refined Hough vectors from distance-to-stroke,3,3,0,0.8106735004346566,0.5904789272030652,0.9747899159663865,1.0,1.0,0,0,19,103,100,16162,0.15573770491675623,0.15966386554487677,0.1576763480464868,0.9876098632811897,0.08558558558520007
very_large,20000,136,CNN-refined Hough vectors from distance-to-stroke,5,1,4,0.38317915309446254,0.17333333333333334,0.17589576547231267,1.0,0.19999999999999996,0,0,3,52,637,15692,0.054545454544462815,0.004687499999992676,0.008633093379406865,0.9579467773436915,0.004335260115600672
very_large,20000,137,CNN-refined Hough vectors from distance-to-stroke,5,1,4,0.46025496974935176,0.23689138576779026,0.4182692307692307,1.0,0.19999999999999996,0,0,88,0,485,15811,0.9999999999886363,0.15357766143079654,0.2662632372872899,0.9703979492186907,0.15357766143079654
very_large,20000,138,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,78,16306,0.0,0.0,0.0,0.9952392578124393,0.0
very_large,20000,139,CNN-refined Hough vectors from distance-to-stroke,5,1,4,0.17878709127469836,0.19191520467836257,0.3621262458471761,0.0,0.19999999999999996,3,0,110,0,573,15701,0.999999999990909,0.1610541727669677,0.27742749030260044,0.965026855468691,0.1610541727669677
very_large,20000,140,CNN-refined Hough vectors from distance-to-stroke,5,4,1,0.46254779319041617,0.4147692307692308,0.9795081967213115,0.0,0.8,2,1,159,88,459,15678,0.6437246963536691,0.25728155339764197,0.36763005739459653,0.9666137695311909,0.22521246458891614
very_large,20000,141,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,102,16282,0.0,0.0,0.0,0.9937744140624393,0.0
very_large,20000,142,CNN-refined Hough vectors from distance-to-stroke,1,1,0,0.7685298507462687,0.5055223880597015,0.9552238805970149,1.0,1.0,0,0,22,43,46,16273,0.33846153845633137,0.3235294117599481,0.3308270671644525,0.9945678710936893,0.19819819819641263
very_large,20000,143,CNN-refined Hough vectors from distance-to-stroke,4,3,1,0.6215687604704734,0.34055316091954024,0.7165991902834008,1.0,0.75,0,0,69,181,402,15732,0.275999999998896,0.14649681528631317,0.19140083172397712,0.9644165039061912,0.10582822085873339
very_large,20000,144,CNN-refined Hough vectors from distance-to-stroke,2,2,0,0.9211204453441295,0.8274898785425101,0.99375,1.0,1.0,0,0,113,48,183,16040,0.7018633540329078,0.38175675675546705,0.49452954002286825,0.9859008789061898,0.3284883720920684
very_large,20000,145,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,231,16153,0.0,0.0,0.0,0.9859008789061898,0.0
very_large,20000,146,CNN-refined Hough vectors from distance-to-stroke,3,2,1,0.7497375168690958,0.5803133903133905,0.8596491228070176,1.0,0.6666666666666667,0,0,67,82,341,15894,0.4496644295271835,0.16421568627410732,0.24057450589090704,0.9741821289061905,0.13673469387727197
very_large,20000,147,CNN-refined Hough vectors from distance-to-stroke,3,1,2,0.1916060606060606,0.20222222222222222,0.3363636363636363,0.0,0.33333333333333337,1,0,35,3,309,16037,0.9210526315547092,0.10174418604621586,0.18324607311830815,0.98095703124994,0.10086455331383036
very_large,20000,148,CNN-refined Hough vectors from distance-to-stroke,2,3,1,0.7476665390086442,0.6494691857849753,0.6936936936936937,1.0,0.6666666666666667,0,0,78,36,163,16107,0.6842105263097876,0.3236514522808147,0.43943661927982536,0.9878540039061897,0.28158844765241303
very_large,20000,149,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,346,16038,0.0,0.0,0.0,0.9788818359374403,0.0
very_large,20000,150,CNN-refined Hough vectors from distance-to-stroke,2,1,1,0.5795028735632184,0.33759259259259256,0.6379310344827587,1.0,0.5,0,0,0,38,188,16158,0.0,0.0,0.0,0.9862060546874398,0.0
very_large,20000,151,CNN-refined Hough vectors from distance-to-stroke,4,2,2,0.6629778348859622,0.5757575757575757,0.519434628975265,1.0,0.5,0,0,147,2,437,15798,0.9865771812014325,0.25171232876669225,0.4010914048591726,0.9732055664061906,0.250853242320391
very_large,20000,152,CNN-refined Hough vectors from distance-to-stroke,2,2,0,0.5207669629898404,0.5162342767295598,0.9423076923076923,0.0,1.0,1,0,30,128,162,16064,0.18987341772031727,0.1562499999991862,0.17142857093231018,0.98229980468744,0.09374999999970704
very_large,20000,153,CNN-refined Hough vectors from distance-to-stroke,2,1,1,0.6369797527706735,0.42356209150326796,0.7318840579710144,1.0,0.5,0,0,0,102,216,16066,0.0,0.0,0.0,0.9805908203124402,0.0
very_large,20000,154,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,104,16280,0.0,0.0,0.0,0.9936523437499393,0.0
very_large,20000,155,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,66,16318,0.0,0.0,0.0,0.9959716796874392,0.0
very_large,20000,156,CNN-refined Hough vectors from distance-to-stroke,5,2,3,0.27256734006734007,0.2863636363636364,0.5185185185185186,0.0,0.4,1,0,77,51,609,15647,0.6015624999953003,0.11224489795902005,0.189189188923682,0.9597167968749414,0.10447761194015674
very_large,20000,157,CNN-refined Hough vectors from distance-to-stroke,1,1,0,0.7075,0.35,1.0,1.0,1.0,0,0,8,25,25,16326,0.24242424241689625,0.24242424241689625,0.24242424191689624,0.9969482421874392,0.13793103448038052
very_large,20000,158,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,306,16078,0.0,0.0,0.0,0.98132324218744,0.0
very_large,20000,159,CNN-refined Hough vectors from distance-to-stroke,2,1,1,0.4029802489177489,0.5275462962962963,0.577922077922078,0.0,0.5,1,0,90,0,316,15978,0.9999999999888889,0.22167487684674464,0.3629032255079344,0.9807128906249402,0.22167487684674464
very_large,20000,160,CNN-refined Hough vectors from distance-to-stroke,5,3,2,0.6710032531606538,0.4460434782608696,0.801418439716312,1.0,0.6,0,0,45,71,174,16094,0.38793103447941435,0.20547945205385626,0.2686567159635732,0.9850463867186898,0.15517241379256838
very_large,20000,161,CNN-refined Hough vectors from distance-to-stroke,3,1,2,0.5014011452682339,0.270309423347398,0.4821428571428571,1.0,0.33333333333333337,0,0,40,42,487,15815,0.4878048780428316,0.07590132827310075,0.13136288975011393,0.9677124023436909,0.07029876977140545
very_large,20000,162,CNN-refined Hough vectors from distance-to-stroke,3,1,2,0.5224819086386251,0.39545454545454545,0.30597014925373134,1.0,0.33333333333333337,0,0,42,0,330,16012,0.9999999999761906,0.11290322580614812,0.20289855054134284,0.9798583984374402,0.11290322580614812
very_large,20000,163,CNN-refined Hough vectors from distance-to-stroke,1,1,0,0.9286134020618556,0.8459450171821306,0.9896907216494846,1.0,1.0,0,0,0,97,98,16189,0.0,0.0,0.0,0.9880981445311897,0.0
very_large,20000,164,CNN-refined Hough vectors from distance-to-stroke,5,3,2,0.3195872785438741,0.24293939617627516,0.7513227513227514,0.0,0.6,1,0,33,111,412,15828,0.22916666666507524,0.07415730337061988,0.11205432900201485,0.9680786132811909,0.05935251798550476
very_large,20000,165,CNN-refined Hough vectors from distance-to-stroke,5,1,4,0.4201152884342143,0.15752941176470586,0.3961352657004831,1.0,0.19999999999999996,0,0,42,41,292,16009,0.5060240963794455,0.1257485029936355,0.2014388486010501,0.9796752929686902,0.11199999999970134
very_large,20000,166,CNN-refined Hough vectors from distance-to-stroke,5,3,2,0.7232598527010314,0.5741286487038171,0.7745098039215687,1.0,0.6,0,0,35,126,584,15639,0.21739130434647586,0.05654281098536908,0.08974358941574952,0.9566650390624416,0.04697986577174902
very_large,20000,167,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,15,16369,0.0,0.0,0.0,0.999084472656189,0.0
very_large,20000,168,CNN-refined Hough vectors from distance-to-stroke,1,1,0,0.6076917808219178,0.39,0.410958904109589,1.0,1.0,0,0,0,31,224,16129,0.0,0.0,0.0,0.9844360351561899,0.0
very_large,20000,169,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,53,16331,0.0,0.0,0.0,0.9967651367186892,0.0
very_large,20000,170,CNN-refined Hough vectors from distance-to-stroke,2,1,1,0.5898585858585859,0.3523232323232323,0.6565656565656566,1.0,0.5,0,0,49,17,262,16056,0.7424242424129935,0.1575562700959564,0.25994694931190676,0.9829711914061899,0.14939024390198358
very_large,20000,171,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,88,16296,0.0,0.0,0.0,0.9946289062499393,0.0
very_large,20000,172,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,14,16370,0.0,0.0,0.0,0.9991455078124389,0.0
very_large,20000,173,CNN-refined Hough vectors from distance-to-stroke,5,3,2,0.48410624179203743,0.5440295833313514,0.6464646464646464,0.19999999999999998,0.6,3,1,85,109,328,15862,0.43814432989464874,0.20581113801402953,0.28006589742248184,0.9733276367186906,0.16283524904183366
very_large,20000,174,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,102,16282,0.0,0.0,0.0,0.9937744140624393,0.0
very_large,20000,175,CNN-refined Hough vectors from distance-to-stroke,5,1,4,0.3462559371574717,0.07608695652173914,0.2100840336134454,1.0,0.19999999999999996,0,0,19,7,189,16169,0.7307692307411242,0.09134615384571469,0.1623931621942436,0.9880371093749397,0.08837209302284478
very_large,20000,176,CNN-refined Hough vectors from distance-to-stroke,3,2,1,0.47231151721206976,0.5576638176638177,0.7734806629834254,0.0,0.6666666666666667,1,0,123,19,438,15804,0.8661971830924916,0.2192513368980049,0.3499288759212884,0.9721069335936906,0.21206896551687573
very_large,20000,177,CNN-refined Hough vectors from distance-to-stroke,5,4,1,0.39548634153915985,0.39562621352136523,0.6872727272727273,0.0,0.8,2,1,73,105,611,15595,0.4101123595482578,0.10672514619867438,0.16937354955588635,0.9562988281249416,0.0925221799745342
very_large,20000,178,CNN-refined Hough vectors from distance-to-stroke,3,2,1,0.6648406771222305,0.4846153846153846,0.6504854368932038,1.0,0.6666666666666667,0,0,23,46,205,16110,0.3333333333285024,0.1008771929820137,0.1548821545244136,0.9846801757811898,0.0839416058391097
very_large,20000,179,CNN-refined Hough vectors from distance-to-stroke,2,1,1,0.5491100917431193,0.26,0.6605504587155964,1.0,0.5,0,0,0,73,111,16200,0.0,0.0,0.0,0.9887695312499396,0.0
very_large,20000,180,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,51,16333,0.0,0.0,0.0,0.9968872070311892,0.0
very_large,20000,181,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,201,16183,0.0,0.0,0.0,0.9877319335936897,0.0
very_large,20000,182,CNN-refined Hough vectors from distance-to-stroke,3,1,2,0.535275956284153,0.13,0.9672131147540983,1.0,0.33333333333333337,0,0,0,62,199,16123,0.0,0.0,0.0,0.9840698242186899,0.0
very_large,20000,183,CNN-refined Hough vectors from distance-to-stroke,4,3,1,0.6994045752825373,0.4528632478632479,0.8530805687203792,1.0,0.75,0,0,101,82,453,15748,0.5519125683029951,0.18231046931375033,0.27408412445635155,0.9673461914061909,0.15880503144629118
very_large,20000,184,CNN-refined Hough vectors from distance-to-stroke,2,2,0,0.656,0.3883333333333333,0.65625,1.0,1.0,0,0,48,50,51,16235,0.489795918362349,0.4848484848435874,0.48730964416511635,0.9938354492186893,0.32214765100454934
very_large,20000,185,CNN-refined Hough vectors from distance-to-stroke,4,1,3,0.20499640175219028,0.2037745098039216,0.4414893617021277,0.0,0.25,1,0,84,0,353,15947,0.9999999999880952,0.19221967963342743,0.3224568135478723,0.9784545898436903,0.19221967963342743
very_large,20000,186,CNN-refined Hough vectors from distance-to-stroke,4,4,0,0.5065402880150663,0.5567849622197447,0.7799352750809061,0.0,1.0,1,0,80,173,221,15910,0.3162055335955881,0.26578073089612697,0.28880866376263864,0.9759521484374404,0.16877637130766082
very_large,20000,187,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,918,15466,0.0,0.0,0.0,0.9439697265624424,0.0
very_large,20000,188,CNN-refined Hough vectors from distance-to-stroke,5,3,2,0.6297929078014184,0.426962962962963,0.6382978723404256,1.0,0.6,0,0,85,68,381,15850,0.5555555555519245,0.18240343347600343,0.2746365101277636,0.9725952148436906,0.15917602996224875
very_large,20000,189,CNN-refined Hough vectors from distance-to-stroke,5,2,3,0.2249234750055054,0.17105263157894737,0.5397489539748954,0.0,0.4,2,0,76,55,540,15713,0.5801526717512966,0.12337662337642309,0.2034805887329846,0.9636840820311912,0.11326378539476414
very_large,20000,190,CNN-refined Hough vectors from distance-to-stroke,5,4,1,0.34463925989075184,0.220460358056266,0.8271604938271605,0.0,0.8,1,1,61,136,221,15966,0.30964467004918966,0.2163120567368216,0.2546972855272075,0.9782104492186903,0.14593301435371786
very_large,20000,191,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,98,16286,0.0,0.0,0.0,0.9940185546874393,0.0
very_large,20000,192,CNN-refined Hough vectors from distance-to-stroke,5,2,3,0.3012257286698463,0.2740201377848437,0.48124999999999996,0.16666666666666666,0.4,6,1,116,39,519,15710,0.7483870967693653,0.18267716535404302,0.29367088575979167,0.965942382812441,0.17210682492556068
very_large,20000,193,CNN-refined Hough vectors from distance-to-stroke,5,2,3,0.23547225672877847,0.20525925925925925,0.515527950310559,0.0,0.4,1,0,25,60,329,15970,0.2941176470553633,0.07062146892635418,0.1138952160881274,0.9762573242186904,0.06038647342980583
very_large,20000,194,CNN-refined Hough vectors from distance-to-stroke,5,2,3,0.5419717064544651,0.3622359760290795,0.44482758620689655,1.0,0.4,0,0,89,42,646,15607,0.6793893129719131,0.12108843537398492,0.2055427249159604,0.9580078124999415,0.11454311454296713
very_large,20000,195,CNN-refined Hough vectors from distance-to-stroke,4,1,3,0.41313430443267357,0.1026470588235294,0.4597156398104265,1.0,0.25,0,0,19,79,650,15636,0.19387755101842982,0.028400597907281912,0.04954367643930109,0.9555053710936916,0.02540106951868262
very_large,20000,196,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,708,15676,0.0,0.0,0.0,0.9567871093749416,0.0
very_large,20000,197,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,13,16371,0.0,0.0,0.0,0.9992065429686889,0.0
very_large,20000,198,CNN-refined Hough vectors from distance-to-stroke,4,1,3,0.1438205980066445,0.14444444444444446,0.2691029900332226,0.0,0.25,2,0,48,34,747,15555,0.5853658536513979,0.06037735849049009,0.10946408192829553,0.9523315429686918,0.05790108564528601
very_large,20000,199,CNN-refined Hough vectors from distance-to-stroke,4,2,2,0.32839757547421855,0.3073245614035088,0.700507614213198,0.0,0.5,1,0,22,118,502,15742,0.1571428571417347,0.04198473282434736,0.06626505990798737,0.9621582031249413,0.03426791277253229
very_large,20000,200,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,227,16157,0.0,0.0,0.0,0.9861450195311898,0.0
very_large,20000,201,CNN-refined Hough vectors from distance-to-stroke,2,1,1,0.5060227272727273,0.175,0.6363636363636364,1.0,0.5,0,0,10,19,36,16319,0.3448275861950059,0.2173913043431002,0.2666666661852444,0.9966430664061892,0.15384615384378697
