method,method_display,preprocess_method,preprocess_display,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_preprocessed,pixel_recall_on_preprocessed,pixel_f1_on_preprocessed,pixel_iou_on_preprocessed,pixel_accuracy_on_preprocessed,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,preprocess_kind,raw_stroke_pixels,processed_feature_pixels,opening_radius,closing_radius,erode_radius,dilate_radius,density_radius,distance_decay_px,neighbour_blend,apply_opening,apply_closing,apply_erosion,apply_dilation,apply_skeletonization,internal_skeletonization_applied
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,743,2,2,0,0.24774774774774777,0.0,0.7387387387387387,0.0,1.0,0,1,0.0199999999998,0.024691358024386524,0.022099447019077574,0.01117318435747948,0.9891967773436896,2,98,79,16205,0.0199999999998,0.024691358024386524,0.022099447019077574,0.9891967773436896,0.01117318435747948,skeleton,260,81,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,744,3,3,0,0.5605013230013229,0.11036036036036033,0.8041958041958042,1.0,1.0,0,0,0.031999999999744,0.010101010100984594,0.015355086007581767,0.007736943907141709,0.9686889648436908,4,121,392,15867,0.031999999999744,0.010101010100984594,0.015355086007581767,0.9686889648436908,0.007736943907141709,binary,396,396,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,744,3,3,0,0.2962402452619844,0.010968660968660964,0.9565217391304348,0.0,1.0,0,1,0.05376344085963695,0.0069637883008259556,0.01233045602380341,0.006203473945401733,0.9511108398436919,5,88,713,15578,0.05376344085963695,0.0069637883008259556,0.01233045602380341,0.9511108398436919,0.006203473945401733,binary,396,718,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,744,3,2,1,0.49909977703455966,0.08076923076923076,0.7304347826086957,1.0,0.6666666666666667,0,0,0.0,0.0,0.0,0.0,0.9715576171874407,0,70,396,15918,0.0,0.0,0.0,0.9715576171874407,0.0,binary,396,396,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,744,3,3,0,0.5987278917713701,0.14693154693154692,0.9130434782608696,1.0,1.0,0,0,0.0480769230764608,0.008741258741243459,0.014792899147885232,0.007451564828602904,0.9593505859374414,5,99,567,15713,0.0480769230764608,0.008741258741243459,0.014792899147885232,0.9593505859374414,0.007451564828602904,local_density,396,572,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,744,3,2,1,0.5154751950947603,0.14807692307692305,0.6608695652173913,1.0,0.6666666666666667,0,0,0.07999999999893333,0.013452914798176115,0.023032629311990457,0.011650485436870582,0.9689331054686908,6,69,440,15869,0.07999999999893333,0.013452914798176115,0.023032629311990457,0.9689331054686908,0.011650485436870582,sobel_edges,396,446,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,744,3,2,1,0.2848204224291181,0.13696003696003695,0.782608695652174,0.0,0.6666666666666667,0,1,0.0804597701140177,0.007201646090527571,0.013220018734908575,0.006653992395430937,0.9362182617186928,7,80,965,15332,0.0804597701140177,0.007201646090527571,0.013220018734908575,0.9362182617186928,0.006653992395430937,distance_transform,396,972,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,744,3,2,1,0.2878121516164995,0.05085470085470085,0.991304347826087,0.0,0.6666666666666667,0,1,0.028571428571156462,0.0075757575757384454,0.011976047572830396,0.006024096385530072,0.9697875976561908,3,102,393,15886,0.028571428571156462,0.0075757575757384454,0.011976047572830396,0.9697875976561908,0.006024096385530072,neighbour_context,396,396,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,744,3,3,0,0.3749871794871795,0.2555270655270655,0.8,0.0,1.0,0,2,0.013513513513330898,0.01010101010090807,0.011560693151926246,0.005813953488338291,0.9895629882811896,1,73,98,16212,0.013513513513330898,0.01010101010090807,0.011560693151926246,0.9895629882811896,0.005813953488338291,skeleton,396,99,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,745,2,2,0,0.7266631098682758,0.43457943925233644,0.905511811023622,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.98229980468744,0,117,173,16094,0.0,0.0,0.0,0.98229980468744,0.0,binary,173,173,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,745,2,2,0,0.6506761855313258,0.2500623052959502,0.9407407407407408,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9642944335936912,0,134,451,15799,0.0,0.0,0.0,0.9642944335936912,0.0,binary,173,451,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,745,2,2,0,0.721399422326882,0.39138629283489096,0.9763779527559056,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.98175048828119,0,126,173,16085,0.0,0.0,0.0,0.98175048828119,0.0,binary,173,173,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,745,2,3,1,0.5768691226544954,0.2500623052959502,0.7383720930232558,1.0,0.6666666666666667,0,0,0.0,0.0,0.0,0.0,0.9832763671874399,0,173,101,16110,0.0,0.0,0.0,0.9832763671874399,0.0,local_density,173,101,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,745,2,2,0,0.673237545073221,0.34735202492211836,0.8346456692913385,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9748535156249405,0,106,306,15972,0.0,0.0,0.0,0.9748535156249405,0.0,sobel_edges,173,306,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,745,2,2,0,0.6711407933223942,0.2827725856697819,0.9694656488549618,1.0,1.0,0,0,0.14503816793782415,0.025920873124111978,0.04398148122411641,0.022485207100565105,0.949584960937442,19,112,714,15539,0.14503816793782415,0.025920873124111978,0.04398148122411641,0.949584960937442,0.022485207100565105,distance_transform,173,733,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,745,2,3,1,0.6410806374311047,0.35909657320872274,0.8141025641025641,1.0,0.6666666666666667,0,0,0.0,0.0,0.0,0.0,0.9798583984374402,0,157,173,16054,0.0,0.0,0.0,0.9798583984374402,0.0,neighbour_context,173,173,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,745,2,2,0,0.7464714106998308,0.4890965732087228,0.8818897637795275,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9852905273436898,0,114,127,16143,0.0,0.0,0.0,0.9852905273436898,0.0,skeleton,173,127,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,746,1,1,0,0.48793103448275865,0.0,0.6896551724137931,1.0,1.0,0,0,0.03448275861950059,0.02127659574422816,0.026315789001038793,0.013333333333155555,0.9954833984374392,1,28,46,16309,0.03448275861950059,0.02127659574422816,0.026315789001038793,0.9954833984374392,0.013333333333155555,binary,47,47,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,746,1,1,0,0.6449999999999999,0.2333333333333333,0.95,1.0,1.0,0,0,0.39999999998,0.06722689075573758,0.11510791342104444,0.061068702289610165,0.9924926757811894,8,12,111,16253,0.39999999998,0.06722689075573758,0.11510791342104444,0.9924926757811894,0.061068702289610165,binary,47,119,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,746,1,1,0,0.4712121212121212,0.0,0.6060606060606061,1.0,1.0,0,0,0.27586206895600474,0.17021276595382528,0.21052631531198063,0.11764705882179931,0.9963378906249392,8,21,39,16316,0.27586206895600474,0.17021276595382528,0.21052631531198063,0.9963378906249392,0.11764705882179931,binary,47,47,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,746,1,1,0,0.4676470588235294,0.0,0.5882352941176471,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9934692382811894,0,30,77,16277,0.0,0.0,0.0,0.9934692382811894,0.0,local_density,47,77,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,746,1,1,0,0.44999999999999996,0.0,0.5,1.0,1.0,0,0,0.19999999999428572,0.109374999998291,0.14141414095418833,0.07608695652091209,0.9948120117186893,7,28,57,16292,0.19999999999428572,0.109374999998291,0.14141414095418833,0.9948120117186893,0.07608695652091209,sobel_edges,47,64,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,746,1,1,0,0.5239130434782608,0.0,0.8695652173913043,1.0,1.0,0,0,0.47826086954442343,0.0674846625762731,0.11827956967447105,0.06285714285678368,0.9899902343749396,11,12,152,16209,0.47826086954442343,0.0674846625762731,0.11827956967447105,0.9899902343749396,0.06285714285678368,distance_transform,47,163,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,746,1,1,0,0.46111111111111114,0.0,0.5555555555555556,1.0,1.0,0,0,0.08108108107888971,0.06382978723268448,0.07142857093395694,0.03703703703657979,0.9952392578124393,3,34,44,16303,0.08108108107888971,0.06382978723268448,0.07142857093395694,0.9952392578124393,0.03703703703657979,neighbour_context,47,47,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,746,1,1,0,0.475,0.0,0.625,1.0,1.0,0,0,0.03030303030211203,0.06666666666222222,0.04166666623524306,0.02127659574422816,0.9971923828124392,1,32,14,16337,0.03030303030211203,0.06666666666222222,0.04166666623524306,0.9971923828124392,0.02127659574422816,skeleton,47,15,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,747,2,2,0,0.42280172413793105,0.325,0.8827586206896552,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.9671020507811909,0,141,398,15845,0.0,0.0,0.0,0.9671020507811909,0.0,binary,398,398,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,747,2,2,0,0.5578102836879433,0.058333333333333334,0.9078014184397163,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.949707031249942,0,138,686,15560,0.0,0.0,0.0,0.949707031249942,0.0,binary,398,686,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,747,2,2,0,0.6513125000000001,0.28069444444444447,0.875,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9688110351561908,0,113,398,15873,0.0,0.0,0.0,0.9688110351561908,0.0,binary,398,398,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,747,2,3,1,0.5132369281045752,0.06499999999999999,0.8366013071895425,1.0,0.6666666666666667,0,0,0.0,0.0,0.0,0.0,0.9508666992186919,0,153,652,15579,0.0,0.0,0.0,0.9508666992186919,0.0,local_density,398,652,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,747,2,2,0,0.6775,0.28680555555555554,0.9921875,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9591674804686914,0,127,542,15715,0.0,0.0,0.0,0.9591674804686914,0.0,sobel_edges,398,542,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,747,2,2,0,0.618594190140845,0.19624999999999998,0.9014084507042254,1.0,1.0,0,0,0.020979020978874274,0.003067484662573551,0.005352363738155935,0.0026833631484770274,0.931945800781193,3,140,975,15266,0.020979020978874274,0.003067484662573551,0.005352363738155935,0.931945800781193,0.0026833631484770274,distance_transform,398,978,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,747,2,2,0,0.7087239238410595,0.42041666666666666,0.847682119205298,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9664306640624409,0,152,398,15834,0.0,0.0,0.0,0.9664306640624409,0.0,neighbour_context,398,398,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,747,2,2,0,0.5453125,0.0,0.9765625,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9845581054686898,0,126,127,16131,0.0,0.0,0.0,0.9845581054686898,0.0,skeleton,398,127,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,748,3,3,0,0.5071666666666667,0.005555555555555562,0.7733333333333333,1.0,1.0,0,0,0.05405405405368883,0.02730375426611842,0.03628117869221159,0.018475750577324538,0.9740600585936905,8,140,285,15951,0.05405405405368883,0.02730375426611842,0.03628117869221159,0.9740600585936905,0.018475750577324538,binary,293,293,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,748,3,3,0,0.33607344632768366,0.23333333333333334,0.655367231638418,0.0,1.0,0,1,0.04268292682900803,0.012389380530951524,0.019204389225994992,0.009695290858712334,0.9563598632811916,7,157,558,15662,0.04268292682900803,0.012389380530951524,0.019204389225994992,0.9563598632811916,0.009695290858712334,binary,293,565,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,748,3,3,0,0.2805952380952381,0.09444444444444443,0.6904761904761905,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.9724121093749406,0,159,293,15932,0.0,0.0,0.0,0.9724121093749406,0.0,binary,293,293,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,748,3,3,0,0.5883312883435583,0.21333333333333335,0.7116564417177914,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.964599609374941,0,163,417,15804,0.0,0.0,0.0,0.964599609374941,0.0,local_density,293,417,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,748,3,2,1,0.5369166666666667,0.08666666666666667,0.90625,1.0,0.6666666666666667,0,0,0.04878048780448146,0.014285714285680273,0.02209944716331411,0.011173184357521094,0.9675903320311909,6,117,414,15847,0.04878048780448146,0.014285714285680273,0.02209944716331411,0.9675903320311909,0.011173184357521094,sobel_edges,293,420,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,748,3,3,0,0.5394372294372295,0.08619528619528621,0.7532467532467533,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9393310546874426,0,153,841,15390,0.0,0.0,0.0,0.9393310546874426,0.0,distance_transform,293,841,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,748,3,3,0,0.34960893854748604,0.26666666666666666,0.6480446927374302,0.0,1.0,0,1,0.02424242424227732,0.01365187713305921,0.017467248447274094,0.008810572687205264,0.9725341796874406,4,161,289,15930,0.02424242424227732,0.01365187713305921,0.017467248447274094,0.9725341796874406,0.008810572687205264,neighbour_context,293,293,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,748,3,3,0,0.32271003447650154,0.18619528619528622,0.6946107784431137,0.0,1.0,0,1,0.012269938650231474,0.017391304347674857,0.014388488723435658,0.007246376811567948,0.9832763671874399,2,161,113,16108,0.012269938650231474,0.017391304347674857,0.014388488723435658,0.9832763671874399,0.007246376811567948,skeleton,293,115,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,749,1,1,0,0.6339705882352941,0.21274509803921565,0.9411764705882353,1.0,1.0,0,0,0.39999999997333335,0.09999999999833334,0.15999999967573336,0.08695652173787019,0.9961547851561892,6,9,54,16315,0.39999999997333335,0.09999999999833334,0.15999999967573336,0.9961547851561892,0.08695652173787019,binary,60,60,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,749,1,1,0,0.4794117647058823,0.0,0.6470588235294117,1.0,1.0,0,0,0.7499999999375,0.08181818181743801,0.147540983426767,0.0796460176984102,0.9936523437499393,9,3,101,16271,0.7499999999375,0.08181818181743801,0.147540983426767,0.9936523437499393,0.0796460176984102,binary,60,110,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,749,1,1,0,0.41800000000000004,0.0,0.33999999999999997,1.0,1.0,0,0,0.1799999999964,0.14999999999750002,0.16363636313752067,0.08910891089020684,0.9943847656249393,9,41,51,16283,0.1799999999964,0.14999999999750002,0.16363636313752067,0.9943847656249393,0.08910891089020684,binary,60,60,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,749,1,1,0,0.5629179566563467,0.07549019607843133,0.8947368421052632,1.0,1.0,0,0,0.699999999965,0.14583333333181422,0.24137931005529129,0.13725490195943868,0.9946289062499393,14,6,82,16282,0.699999999965,0.14583333333181422,0.24137931005529129,0.9946289062499393,0.13725490195943868,local_density,60,96,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,749,1,1,0,0.7319736842105263,0.65,0.4473684210526315,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9922485351561894,0,39,88,16257,0.0,0.0,0.0,0.9922485351561894,0.0,sobel_edges,60,88,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
