method,method_display,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_skeleton,pixel_recall_on_skeleton,pixel_f1_on_skeleton,pixel_iou_on_skeleton,pixel_accuracy_on_skeleton,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,raw_stroke_pixels,skeleton_stroke_pixels,graph_node_clusters,traced_paths,classified_line_pixels,classified_endpoint_pixels,classified_corner_pixels,classified_t_junction_pixels,classified_x_junction_pixels,internal_skeletonization_applied
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,17,6,6,0,0.8378228557504873,0.9352167713522489,0.9598765432098766,0.5,1.0,2,1,0.9673202614347474,0.9249999999971094,0.945686900455695,0.8969696969669789,0.997924804687439,296,10,24,16054,0.9673202614347474,0.9249999999971094,0.945686900455695,0.997924804687439,0.8969696969669789,930,320,21,17,256.0,9.0,2.0,45.0,8.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,17,6,11,5,0.38607145427707024,0.3037534293552812,0.8804347826086957,0.075,0.5454545454545454,2,8,0.05621301775131298,0.05937499999981446,0.057750759378618094,0.02973395931137757,0.9621582031249413,19,319,301,15745,0.05621301775131298,0.05937499999981446,0.057750759378618094,0.9621582031249413,0.02973395931137757,930,320,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,17,6,9,3,0.3856338157652368,0.28899081399941395,0.9446064139941691,0.0,0.6666666666666667,2,2,0.02967359050436299,0.031249999999902345,0.030441399804656107,0.01545595054093438,0.9611206054686913,10,327,310,15737,0.02967359050436299,0.031249999999902345,0.030441399804656107,0.9611206054686913,0.01545595054093438,930,320,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,18,8,8,0,0.6974179382851539,0.892221268751589,0.9795918367346939,0.0,1.0,1,0,0.9999999999965518,0.9965635738797369,0.9982788291006959,0.9965635738797369,0.9999389648436889,290,0,1,16093,0.9999999999965518,0.9965635738797369,0.9982788291006959,0.9999389648436889,0.9965635738797369,608,291,16,10,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,18,8,8,0,0.9474179382851539,0.892221268751589,0.9795918367346939,1.0,1.0,1,1,0.9999999999965518,0.9965635738797369,0.9982788291006959,0.9965635738797369,0.9999389648436889,290,0,1,16093,0.9999999999965518,0.9965635738797369,0.9982788291006959,0.9999389648436889,0.9965635738797369,608,291,16,10,268.0,14.0,0.0,4.0,5.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,18,8,12,4,0.3483808646650246,0.23944377990430624,0.8698224852071006,0.0,0.6666666666666667,1,7,0.026315789473597646,0.027491408934613434,0.02689075580266932,0.013628620102191433,0.964660644531191,8,296,283,15797,0.026315789473597646,0.027491408934613434,0.02689075580266932,0.964660644531191,0.013628620102191433,608,291,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,18,8,7,1,0.2946157647263004,0.09321605644546146,0.8258426966292135,0.0,0.875,1,2,0.053571428571269133,0.06185567010288023,0.05741626744497609,0.029556650246256887,0.9639282226561912,18,318,273,15775,0.053571428571269133,0.06185567010288023,0.05741626744497609,0.9639282226561912,0.029556650246256887,608,291,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,19,16,26,10,0.4910935732771463,0.475533297327376,0.7369165487977369,0.2727272727272727,0.6153846153846154,17,22,0.6160164271034578,0.5617977528079368,0.5876591571884491,0.4160887656027516,0.9743041992186905,300,187,234,15663,0.6160164271034578,0.5617977528079368,0.5876591571884491,0.9743041992186905,0.4160887656027516,1390,534,33,33,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,19,16,27,11,0.5053404747824907,0.5450969705896793,0.7425742574257426,0.2090909090909091,0.5925925925925926,17,22,0.6523517382399747,0.5973782771524394,0.6236559134782429,0.45312499999935635,0.9765014648436904,319,170,215,15680,0.6523517382399747,0.5973782771524394,0.6236559134782429,0.9765014648436904,0.45312499999935635,1390,534,35,35,364.0,14.0,10.0,103.0,43.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,19,16,19,3,0.40204343162997774,0.253576964060835,0.8274398868458275,0.15294117647058825,0.8421052631578947,17,17,0.047528517110175805,0.046816479400661394,0.04716981082069421,0.024154589371957337,0.9383544921874427,25,501,509,15349,0.047528517110175805,0.046816479400661394,0.04716981082069421,0.9383544921874427,0.024154589371957337,1390,534,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,19,16,14,2,0.30408256510987064,0.1762960220494467,0.5685997171145686,0.09411764705882353,0.875,17,9,0.0558510638296387,0.03932584269655557,0.046153845668817785,0.023622047244067915,0.9470214843749422,21,355,513,15495,0.0558510638296387,0.03932584269655557,0.046153845668817785,0.9470214843749422,0.023622047244067915,1390,534,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,20,12,14,2,0.6548094189609504,0.7652944212633414,0.8735632183908046,0.20000000000000004,0.8571428571428572,6,3,0.8730512249423763,0.827004219407538,0.8494041165082771,0.7382297551775174,0.9915161132811895,392,57,82,15853,0.8730512249423763,0.827004219407538,0.8494041165082771,0.9915161132811895,0.7382297551775174,1066,474,26,22,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,20,12,19,7,0.6335816202946312,0.7306858570374157,0.9003831417624522,0.24615384615384617,0.631578947368421,6,13,0.8329718004320327,0.8101265822767719,0.8213903738298904,0.6969147005431998,0.9898071289061896,384,77,90,15833,0.8329718004320327,0.8101265822767719,0.8213903738298904,0.9898071289061896,0.6969147005431998,1066,474,28,24,396.0,17.0,10.0,31.0,20.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,20,12,14,2,0.33378637344356554,0.1823909314375652,0.7049808429118773,0.09999999999999999,0.8571428571428572,6,3,0.024793388429683764,0.01898734177211184,0.02150537585282821,0.010869565217378177,0.9500122070311919,9,354,465,15556,0.024793388429683764,0.01898734177211184,0.02150537585282821,0.9500122070311919,0.010869565217378177,1066,474,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,20,12,11,1,0.38870254658366304,0.23457952029234602,0.7490421455938697,0.16666666666666666,0.9166666666666666,6,2,0.01837270341202527,0.014767932489420321,0.016374268511725333,0.008254716981122342,0.948669433593692,7,374,467,15536,0.01837270341202527,0.014767932489420321,0.016374268511725333,0.948669433593692,0.008254716981122342,1066,474,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,21,4,4,0,0.9886453554233928,0.9792119009408728,0.99,1.0,1.0,1,1,0.9999999999965036,0.9999999999965036,0.9999999994965036,0.9999999999965036,0.9999999999999389,286,0,0,16098,0.9999999999965036,0.9999999999965036,0.9999999994965036,0.9999999999999389,0.9999999999965036,683,286,9,6,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,21,4,4,0,0.9886453554233928,0.9792119009408728,0.99,1.0,1.0,1,1,0.9999999999965036,0.9999999999965036,0.9999999994965036,0.9999999999965036,0.9999999999999389,286,0,0,16098,0.9999999999965036,0.9999999999965036,0.9999999994965036,0.9999999999999389,0.9999999999965036,683,286,9,6,273.0,8.0,0.0,0.0,5.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,21,4,12,8,0.39924497991967867,0.46222222222222226,0.7228915662650602,0.05333333333333334,0.33333333333333337,1,15,0.023498694516909925,0.03146853146842144,0.026905829106843547,0.013636363636342975,0.9602661132811914,9,374,277,15724,0.023498694516909925,0.03146853146842144,0.026905829106843547,0.9602661132811914,0.013636363636342975,683,286,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,21,4,5,1,0.27434523809523814,0.10595238095238094,0.7333333333333334,0.0,0.8,1,2,0.047393364928685344,0.03496503496491271,0.04024144820337722,0.020533880903448595,0.9708862304686907,10,201,276,15897,0.047393364928685344,0.03496503496491271,0.04024144820337722,0.9708862304686907,0.020533880903448595,683,286,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,22,18,18,0,0.6093574697902797,0.5843115298699811,0.7513171759747103,0.38461538461538464,1.0,8,13,0.7905982905971644,0.7245430809390019,0.756130789690656,0.6078860898131349,0.9781494140624403,555,147,211,15471,0.7905982905971644,0.7245430809390019,0.756130789690656,0.9781494140624403,0.6078860898131349,2040,766,33,29,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,22,18,21,3,0.5731623619115919,0.571860963145401,0.7755532139093783,0.30000000000000004,0.8571428571428572,8,18,0.7798036465627212,0.7258485639677208,0.7518593639350546,0.6023835319603441,0.9776000976561903,556,157,210,15461,0.7798036465627212,0.7258485639677208,0.7518593639350546,0.9776000976561903,0.6023835319603441,2040,766,35,31,612.0,20.0,3.0,78.0,53.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,22,18,20,2,0.3850879108712885,0.20217404851153917,0.8282402528977871,0.15384615384615385,0.9,8,26,0.036023054754991325,0.03263707571797306,0.03424657484363484,0.017421602787444306,0.9139404296874442,25,669,741,14949,0.036023054754991325,0.03263707571797306,0.03424657484363484,0.9139404296874442,0.017421602787444306,2040,766,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,22,18,19,1,0.39943413414717843,0.22177199425776276,0.8514225500526871,0.13846153846153847,0.9473684210526316,8,13,0.05999999999992,0.058746736292351505,0.059366754117391625,0.03059143439834766,0.9129638671874443,45,705,721,14913,0.05999999999992,0.058746736292351505,0.059366754117391625,0.9129638671874443,0.03059143439834766,2040,766,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,23,13,10,3,0.5199169799043337,0.5614206512270639,0.75177304964539,0.16,0.7692307692307692,5,2,0.7368421052617729,0.7354596622875508,0.736150234240402,0.5824665676068611,0.9828491210936899,392,140,141,15711,0.7368421052617729,0.7354596622875508,0.736150234240402,0.9828491210936899,0.5824665676068611,1362,533,21,15,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,23,13,10,3,0.5199169799043337,0.5614206512270639,0.75177304964539,0.16,0.7692307692307692,5,2,0.7368421052617729,0.7354596622875508,0.736150234240402,0.5824665676068611,0.9828491210936899,392,140,141,15711,0.7368421052617729,0.7354596622875508,0.736150234240402,0.9828491210936899,0.5824665676068611,1362,533,21,15,498.0,17.0,0.0,7.0,11.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,23,13,16,3,0.26589455014108565,0.11087283798097837,0.6737588652482269,0.0,0.8125,5,8,0.06487695749426202,0.054409005628415746,0.05918367297311746,0.030494216614058368,0.9437255859374424,29,418,504,15433,0.06487695749426202,0.054409005628415746,0.05918367297311746,0.9437255859374424,0.030494216614058368,1362,533,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,23,13,13,0,0.3082418647347748,0.14333495551778153,0.6978723404255319,0.016666666666666663,1.0,5,12,0.07526881720413921,0.06566604127567417,0.07014028006330296,0.036344755970886454,0.9433593749999424,35,430,498,15421,0.07526881720413921,0.06566604127567417,0.07014028006330296,0.9433593749999424,0.036344755970886454,1362,533,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,24,20,41,21,0.5126222555804928,0.5588398518954595,0.7824074074074074,0.22352941176470587,0.4878048780487805,18,34,0.665024630541053,0.6367924528294377,0.6506024091380055,0.48214285714242666,0.964599609374941,540,272,308,15264,0.665024630541053,0.6367924528294377,0.6506024091380055,0.964599609374941,0.48214285714242666,2428,848,53,56,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,24,20,44,24,0.5195572851546222,0.5916568818731863,0.7833333333333333,0.2047619047619047,0.4545454545454546,18,42,0.6900369003681549,0.6615566037728048,0.6754966882411304,0.5099999999995364,0.9671020507811909,561,252,287,15284,0.6900369003681549,0.6615566037728048,0.6754966882411304,0.9671020507811909,0.5099999999995364,2428,848,54,57,664.0,20.0,13.0,104.0,47.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,24,20,19,1,0.39101074178798245,0.2594477389527182,0.674074074074074,0.17777777777777778,0.95,18,14,0.05692307692298935,0.04363207547164666,0.049399198440578544,0.025325119780954603,0.9130859374999443,37,613,811,14923,0.05692307692298935,0.04363207547164666,0.049399198440578544,0.9130859374999443,0.025325119780954603,2428,848,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,24,20,19,1,0.3452096042295426,0.12886084890515634,0.725,0.18888888888888886,0.95,18,13,0.06364922206497363,0.05306603773578648,0.05787781300885971,0.029801324503291524,0.9105834960936944,45,662,803,14874,0.06364922206497363,0.05306603773578648,0.05787781300885971,0.9105834960936944,0.029801324503291524,2428,848,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,25,16,16,0,0.6422085759881784,0.676487566775725,0.8253094910591472,0.29090909090909095,1.0,5,11,0.5294117647049926,0.5121951219503866,0.5206611565240694,0.3519553072621766,0.964599609374941,315,280,300,15489,0.5294117647049926,0.5121951219503866,0.5206611565240694,0.964599609374941,0.3519553072621766,1611,615,28,23,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,25,16,22,6,0.5876868612062491,0.7025639695625786,0.8349381017881705,0.12727272727272726,0.7272727272727273,5,22,0.7119205298001459,0.6991869918687819,0.705496307948432,0.5449936628636946,0.9780883789061903,430,174,185,15595,0.7119205298001459,0.6991869918687819,0.705496307948432,0.9780883789061903,0.5449936628636946,1611,615,30,25,530.0,18.0,9.0,38.0,20.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,25,16,13,3,0.36551182204503263,0.1366600783332989,0.8638239339752407,0.2,0.8125,5,8,0.048951048950963374,0.04552845528447882,0.04717775855702149,0.02415875754959089,0.9309692382811932,28,544,587,15225,0.048951048950963374,0.04552845528447882,0.04717775855702149,0.9309692382811932,0.02415875754959089,1611,615,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,25,16,16,0,0.4549840830480101,0.2411898106609247,0.8913342503438789,0.2727272727272727,1.0,5,11,0.04506065857877806,0.042276422764158904,0.043624160574260454,0.022298456260701288,0.9304199218749432,26,551,589,15218,0.04506065857877806,0.042276422764158904,0.043624160574260454,0.9304199218749432,0.022298456260701288,1611,615,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,26,7,10,3,0.5188836168404474,0.43625814863103,0.9295039164490861,0.26666666666666666,0.7,4,6,0.5294117647040505,0.520408163263536,0.5248713545582704,0.35581395348754463,0.9830932617186899,153,136,141,15954,0.5294117647040505,0.520408163263536,0.5248713545582704,0.9830932617186899,0.35581395348754463,664,294,16,14,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,26,7,14,7,0.5205654350222656,0.5677733001461815,0.9295039164490861,0.11666666666666665,0.5,4,12,0.5862068965497027,0.57823129251504,0.5821917803199474,0.41062801932267967,0.9851074218749398,170,120,124,15970,0.5862068965497027,0.57823129251504,0.5821917803199474,0.9851074218749398,0.41062801932267967,664,294,18,16,249.0,10.0,1.0,26.0,8.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,26,7,17,10,0.364426560542361,0.23728472741622944,0.8948598130841121,0.15,0.4117647058823529,4,12,0.04797979797967682,0.06462585033991625,0.05507246327888259,0.028315946348691036,0.9602050781249414,19,377,275,15713,0.04797979797967682,0.06462585033991625,0.05507246327888259,0.9602050781249414,0.028315946348691036,664,294,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,26,7,7,0,0.41033089956244584,0.19325056299632573,0.8668407310704961,0.2,1.0,4,3,0.03548387096762747,0.0374149659862673,0.036423840559832915,0.0185497470488726,0.9644775390624412,11,299,283,15791,0.03548387096762747,0.0374149659862673,0.036423840559832915,0.9644775390624412,0.0185497470488726,664,294,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,27,9,6,3,0.7040937388193202,0.4662823825614523,0.888,1.0,0.6666666666666667,0,0,0.6766467065848005,0.6726190476170458,0.6746268651696326,0.5090090090078626,0.9866943359374397,226,108,110,15940,0.6766467065848005,0.6726190476170458,0.6746268651696326,0.9866943359374397,0.5090090090078626,983,336,14,8,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,27,9,6,3,0.7040937388193202,0.4662823825614523,0.888,1.0,0.6666666666666667,0,0,0.6766467065848005,0.6726190476170458,0.6746268651696326,0.5090090090078626,0.9866943359374397,226,108,110,15940,0.6766467065848005,0.6726190476170458,0.6746268651696326,0.9866943359374397,0.5090090090078626,983,336,14,8,316.0,12.0,0.0,8.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,27,9,9,0,0.3916775546159267,0.21083901025761487,0.984,0.0,1.0,0,5,0.038781163434795624,0.04166666666654266,0.04017216592807462,0.020497803806704983,0.9591674804686914,14,347,322,15701,0.038781163434795624,0.04166666666654266,0.04017216592807462,0.9591674804686914,0.020497803806704983,983,336,0,0,,,,,,False
