method,method_display,preprocess_method,preprocess_display,preprocess_kind,input_channels,channel_names,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_preprocessed,pixel_recall_on_preprocessed,pixel_f1_on_preprocessed,pixel_iou_on_preprocessed,pixel_accuracy_on_preprocessed,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,raw_stroke_pixels,processed_feature_pixels,opening_radius,closing_radius,erode_radius,dilate_radius,density_radius,distance_decay_px,neighbour_blend,apply_opening,apply_closing,apply_erosion,apply_dilation,apply_skeletonization,internal_skeletonization_applied
cnn_direct_vector_regression__multi_channel_stack,CNN + Multi-channel stack,multi_channel_stack,Multi-channel stack,multi_channel,8,"threshold_only, dilated_stroke, close_gaps, local_density, sobel_edges, distance_transform, neighbour_context, skeleton",467,1,1,0,0.8441268939393939,0.6670833333333333,0.9696969696969697,1.0,1.0,0,0,0.253731343279795,0.0498533724338714,0.08333333305842704,0.04347826086945402,0.9771728515624404,17,50,324,15993,0.253731343279795,0.0498533724338714,0.08333333305842704,0.9771728515624404,0.04347826086945402,65,341,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,binary,1,,468,5,5,0,0.3498882987680868,0.16851049191606463,0.8702928870292888,0.0,1.0,3,2,0.10880829015487664,0.04158415841575924,0.06017191937050189,0.03101920236332198,0.9599609374999414,21,172,484,15707,0.10880829015487664,0.04158415841575924,0.06017191937050189,0.9599609374999414,0.03101920236332198,505,505,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,468,5,5,0,0.29171757322175734,0.1322222222222222,0.6610878661087867,0.0,1.0,3,1,0.2679738562073989,0.04087736789627031,0.07093425582556931,0.03677130044839751,0.9344482421874429,41,112,962,15269,0.2679738562073989,0.04087736789627031,0.07093425582556931,0.9344482421874429,0.03677130044839751,505,1003,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,468,5,5,0,0.3345803787711958,0.19771929824561404,0.7280334728033473,0.0,1.0,3,2,0.06711409395928111,0.01980198019798059,0.030581039403412554,0.015527950310534895,0.9613037109374413,10,139,495,15740,0.06711409395928111,0.01980198019798059,0.030581039403412554,0.9613037109374413,0.015527950310534895,505,505,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,468,5,5,0,0.3032365247354172,0.1633986928104575,0.6485355648535565,0.0,1.0,3,2,0.04054054054026662,0.01477832512311631,0.02166064942785649,0.010948905109469071,0.9669189453124409,6,142,400,15836,0.04054054054026662,0.01477832512311631,0.02166064942785649,0.9669189453124409,0.010948905109469071,505,406,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,468,5,4,1,0.35931949044335754,0.19145226917057903,0.799163179916318,0.13333333333333333,0.8,3,1,0.09523809523759134,0.024793388429717917,0.03934426196721313,0.020066889632084653,0.9463500976561923,18,171,708,15487,0.09523809523759134,0.024793388429717917,0.03934426196721313,0.9463500976561923,0.020066889632084653,505,726,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,distance_transform,1,,468,5,5,0,0.2623598766791456,0.08371929824561404,0.6234309623430963,0.0,1.0,3,2,0.43795620437636534,0.04018754186199586,0.0736196317477805,0.0382165605095298,0.9078369140624446,60,77,1433,14814,0.43795620437636534,0.04018754186199586,0.0736196317477805,0.9078369140624446,0.0382165605095298,505,1493,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,neighbour_context,1,,468,5,5,0,0.3688302719017579,0.19944616443068455,0.895397489539749,0.0,1.0,3,4,0.05641025640996713,0.02178217821777865,0.03142857102654286,0.015965166908539965,0.9586181640624415,11,184,494,15695,0.05641025640996713,0.02178217821777865,0.03142857102654286,0.9586181640624415,0.015965166908539965,505,505,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,skeleton,1,,468,5,5,0,0.3749365040092232,0.2948379772961816,0.7112970711297071,0.0,1.0,3,2,0.14024390243816925,0.09663865546177883,0.11442786021289078,0.060686015830974445,0.9782714843749403,23,141,215,16005,0.14024390243816925,0.09663865546177883,0.11442786021289078,0.9782714843749403,0.060686015830974445,505,238,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__multi_channel_stack,CNN + Multi-channel stack,multi_channel_stack,Multi-channel stack,multi_channel,8,"threshold_only, dilated_stroke, close_gaps, local_density, sobel_edges, distance_transform, neighbour_context, skeleton",468,5,5,0,0.324731483088721,0.2037268661850705,0.6652719665271967,0.0,1.0,3,1,0.391891891889244,0.03884795713326266,0.07068860434524955,0.03663929248260478,0.9069213867186946,58,90,1435,14801,0.391891891889244,0.03884795713326266,0.07068860434524955,0.9069213867186946,0.03663929248260478,505,1493,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,binary,1,,469,3,4,1,0.2823868778280543,0.08076923076923076,0.8552036199095022,0.0,0.75,1,2,0.08571428571387756,0.04603580562648073,0.05990016593450184,0.030874785591713767,0.965515136718691,18,192,373,15801,0.08571428571387756,0.04603580562648073,0.05990016593450184,0.965515136718691,0.030874785591713767,391,391,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,469,3,3,0,0.3808059030417521,0.3253652636671504,0.671957671957672,0.0,1.0,1,0,0.20720720720534047,0.027218934911210392,0.04811715460635975,0.02465166130758344,0.9444580078124424,23,88,822,15451,0.20720720720534047,0.027218934911210392,0.04811715460635975,0.9444580078124424,0.02465166130758344,391,845,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,469,3,4,1,0.3409391534391535,0.25,0.7671957671957672,0.0,0.75,1,0,0.07142857142806124,0.025062656641541198,0.03710575100677749,0.018903591682383925,0.9683227539061908,10,130,389,15855,0.07142857142806124,0.025062656641541198,0.03710575100677749,0.9683227539061908,0.018903591682383925,391,399,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,469,3,4,1,0.26391534391534394,0.1,0.7195767195767195,0.0,0.75,1,0,0.03846153846124261,0.014450867051981356,0.02100840296421511,0.01061571125263139,0.9715576171874407,5,125,341,15913,0.03846153846124261,0.014450867051981356,0.02100840296421511,0.9715576171874407,0.01061571125263139,391,346,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,469,3,4,1,0.2631945884304375,0.10074987905176586,0.7142857142857143,0.0,0.75,1,0,0.13934426229393979,0.030685920577561938,0.050295857692211406,0.02579666160845858,0.9608154296874414,17,105,537,15725,0.13934426229393979,0.030685920577561938,0.050295857692211406,0.9608154296874414,0.02579666160845858,391,554,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,distance_transform,1,,469,3,4,1,0.3499301439170951,0.21843251088534107,0.883177570093458,0.0,0.75,1,0,0.17616580310789554,0.028691983122338657,0.04934687929460357,0.025297619047600226,0.9200439453124438,34,159,1151,15040,0.17616580310789554,0.028691983122338657,0.04934687929460357,0.9200439453124438,0.025297619047600226,391,1185,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,neighbour_context,1,,469,3,4,1,0.2674239369994087,0.01608611514271891,0.9259259259259259,0.0,0.75,1,1,0.07272727272683197,0.030690537084320485,0.04316546720835491,0.022058823529371215,0.9675292968749409,12,153,379,15840,0.07272727272683197,0.030690537084320485,0.04316546720835491,0.9675292968749409,0.022058823529371215,391,391,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,skeleton,1,,469,3,4,1,0.3114790893479232,0.1516113802087887,0.8412698412698413,0.0,0.75,1,1,0.021897810218818266,0.018292682926717728,0.019933554321166447,0.010067114093925949,0.98199462890619,3,134,161,16086,0.021897810218818266,0.018292682926717728,0.019933554321166447,0.98199462890619,0.010067114093925949,391,164,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__multi_channel_stack,CNN + Multi-channel stack,multi_channel_stack,Multi-channel stack,multi_channel,8,"threshold_only, dilated_stroke, close_gaps, local_density, sobel_edges, distance_transform, neighbour_context, skeleton",469,3,4,1,0.30711116102625535,0.11603773584905658,0.8994708994708995,0.0,0.75,1,1,0.22085889570416653,0.0303797468354174,0.05341246269533609,0.02743902439022299,0.9221191406249437,36,127,1149,15072,0.22085889570416653,0.0303797468354174,0.05341246269533609,0.9221191406249437,0.02743902439022299,391,1185,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,binary,1,,470,2,2,0,0.5444444444444444,0.0,0.9722222222222222,1.0,1.0,0,0,0.05633802816822059,0.0199999999999,0.029520294816029198,0.014981273408183591,0.9839477539061899,4,67,196,16117,0.05633802816822059,0.0199999999999,0.029520294816029198,0.9839477539061899,0.014981273408183591,200,200,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,470,2,2,0,0.5665751262626263,0.10473484848484847,0.8472222222222222,1.0,1.0,0,0,0.16393442622682075,0.024875621890485384,0.04319654404748821,0.02207505518758924,0.9729614257811906,10,51,392,15931,0.16393442622682075,0.024875621890485384,0.04319654404748821,0.9729614257811906,0.02207505518758924,200,402,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,470,2,2,0,0.4871428571428571,0.0,0.6857142857142857,1.0,1.0,0,0,0.029702970296735614,0.014999999999925,0.019933554371232117,0.010067114093925949,0.98199462890619,3,98,197,16086,0.029702970296735614,0.014999999999925,0.019933554371232117,0.98199462890619,0.010067114093925949,200,200,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,470,2,2,0,0.5586928395399782,0.07821969696969697,0.8674698795180723,1.0,1.0,0,0,0.20512820512557528,0.04999999999984375,0.08040200973470368,0.041884816753817056,0.9776611328124403,16,62,304,16002,0.20512820512557528,0.04999999999984375,0.08040200973470368,0.9776611328124403,0.041884816753817056,200,320,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,470,2,2,0,0.6093883547008546,0.18135683760683757,0.8888888888888888,1.0,1.0,0,0,0.3333333333292181,0.0978260869561673,0.15126050385001058,0.08181818181793389,0.98150634765619,27,54,249,16054,0.3333333333292181,0.0978260869561673,0.15126050385001058,0.98150634765619,0.08181818181793389,200,276,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,distance_transform,1,,470,2,2,0,0.4916666666666667,0.0,0.7083333333333333,1.0,1.0,0,0,0.30612244897334445,0.026833631484746275,0.04934210511480155,0.025295109612098996,0.964721679687441,15,34,544,15791,0.30612244897334445,0.026833631484746275,0.04934210511480155,0.964721679687441,0.025295109612098996,200,559,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,neighbour_context,1,,470,2,2,0,0.4954892676767677,0.05170454545454545,0.6111111111111112,1.0,1.0,0,0,0.06666666666518518,0.014999999999925,0.024489795618292384,0.012396694214824807,0.9854125976561898,3,42,197,16142,0.06666666666518518,0.014999999999925,0.024489795618292384,0.9854125976561898,0.012396694214824807,200,200,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,skeleton,1,,470,2,2,0,0.5415751262626263,0.10473484848484847,0.7222222222222222,1.0,1.0,0,0,0.04444444444345679,0.03174603174552784,0.03703703655024006,0.018867924528123886,0.9936523437499393,2,43,61,16278,0.04444444444345679,0.03174603174552784,0.03703703655024006,0.9936523437499393,0.018867924528123886,200,63,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__multi_channel_stack,CNN + Multi-channel stack,multi_channel_stack,Multi-channel stack,multi_channel,8,"threshold_only, dilated_stroke, close_gaps, local_density, sobel_edges, distance_transform, neighbour_context, skeleton",470,2,2,0,0.5627407296650718,0.05170454545454545,0.9473684210526316,1.0,1.0,0,0,0.17567567567330167,0.02325581395344677,0.04107424939845117,0.020967741935450052,0.9629516601561912,13,61,546,15764,0.17567567567330167,0.02325581395344677,0.04107424939845117,0.9629516601561912,0.020967741935450052,200,559,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,binary,1,,471,4,4,0,0.561235632183908,0.10925925925925925,0.8103448275862069,1.0,1.0,0,0,0.07874015747969496,0.01754385964909203,0.028694404293004044,0.014556040756892931,0.9586791992186915,10,117,560,15697,0.07874015747969496,0.01754385964909203,0.028694404293004044,0.9586791992186915,0.014556040756892931,570,570,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,471,4,3,1,0.45603448275862074,0.0,0.6551724137931034,1.0,0.75,0,0,0.13829787233895427,0.012948207171301844,0.02367941696543475,0.011981566820265455,0.9345703124999429,13,81,991,15299,0.13829787233895427,0.012948207171301844,0.02367941696543475,0.9345703124999429,0.011981566820265455,570,1004,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,471,4,4,0,0.5613074712643679,0.05833333333333332,0.9252873563218391,1.0,1.0,0,0,0.11111111111038491,0.029824561403456448,0.04702627905762259,0.02407932011328034,0.9579467773436915,17,136,553,15678,0.11111111111038491,0.029824561403456448,0.04702627905762259,0.9579467773436915,0.02407932011328034,570,570,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,471,4,4,0,0.31623563218390804,0.12037037037037039,0.8103448275862069,0.0,1.0,0,1,0.030303030302800738,0.007194244604303608,0.011627906666610338,0.005847953216365719,0.9584960937499415,4,128,552,15700,0.030303030302800738,0.007194244604303608,0.011627906666610338,0.9584960937499415,0.005847953216365719,570,556,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,471,4,3,1,0.23918103448275865,0.05833333333333332,0.6896551724137931,0.0,0.75,0,1,0.035714285713966835,0.005772005771997443,0.009937887959186766,0.004993757802740332,0.9513549804686919,4,108,689,15583,0.035714285713966835,0.005772005771997443,0.009937887959186766,0.9513549804686919,0.004993757802740332,570,693,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,distance_transform,1,,471,4,3,1,0.5057040229885057,0.049074074074074076,0.7931034482758621,1.0,0.75,0,0,0.16406249999871828,0.015195369030379742,0.027814569381221878,0.01410342511751907,0.9104003906249444,21,107,1361,14895,0.16406249999871828,0.015195369030379742,0.027814569381221878,0.9104003906249444,0.01410342511751907,570,1382,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,neighbour_context,1,,471,4,4,0,0.31945977011494253,0.08666666666666667,0.9022988505747126,0.0,1.0,0,1,0.08633093525117748,0.021052631578910436,0.03385049333770722,0.01721664275463814,0.9581909179686915,12,127,558,15687,0.08633093525117748,0.021052631578910436,0.03385049333770722,0.9581909179686915,0.01721664275463814,570,570,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,skeleton,1,,471,4,4,0,0.30541666666666667,0.012037037037037032,1.0,0.0,1.0,0,1,0.06586826347265948,0.0679012345674821,0.0668693004115631,0.034591194968444684,0.98126220703119,11,156,151,16066,0.06586826347265948,0.0679012345674821,0.0668693004115631,0.98126220703119,0.034591194968444684,570,162,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__multi_channel_stack,CNN + Multi-channel stack,multi_channel_stack,Multi-channel stack,multi_channel,8,"threshold_only, dilated_stroke, close_gaps, local_density, sobel_edges, distance_transform, neighbour_context, skeleton",471,4,4,0,0.5769827586206897,0.20555555555555557,0.6724137931034483,1.0,1.0,0,0,0.3148148148118999,0.02460202604918625,0.04563758375809738,0.023351648351632313,0.9132080078124443,34,74,1348,14928,0.3148148148118999,0.02460202604918625,0.04563758375809738,0.9132080078124443,0.023351648351632313,570,1382,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
